States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Abia,1600 ,<500 , 5000,2100 ,<500 , 5900,2600 ,<1000 , 7300,3200 ,<1000 , 8400,3900 ,1400 , 9800,4700 ,1800 , 11 000,5500 ,2200 , 12 000,6400 ,2600 , 14 000,7200 ,3100 , 15 000,8100 ,3500 , 16 000,9000 ,4300 , 17 000,9800 ,4900 , 18 000,11 000 ,5500 , 19 000,11 000 ,6200 , 20 000,12 000 ,6800 , 20 000,13 000 ,7400 , 21 000,14 000 ,8100 , 22 000,15 000 ,8800 , 23 000,15 000 ,9600 , 24 000,16 000 ,10 000 , 25 000,17 000 ,11 000 , 25 000,18 000 ,12 000 , 26 000,19 000 ,14 000 , 27 000,21 000 ,16 000 , 27 000,23 000 ,18 000 , 29 000,24 000 ,19 000 , 30 000,26 000 ,21 000 , 31 000,28 000 ,22 000 , 34 000,29 000 ,24 000 , 36 000,31 000 ,25 000 , 39 000
Adamawa,3600 ,1200 , 8300,4500 ,1600 , 10 000,5500 ,2200 , 12 000,6700 ,3000 , 13 000,7700 ,3700 , 15 000,8800 ,4500 , 16 000,9700 ,5400 , 18 000,11 000 ,6400 , 19 000,11 000 ,7000 , 19 000,12 000 ,7700 , 20 000,12 000 ,8100 , 20 000,13 000 ,8600 , 20 000,13 000 ,8800 , 21 000,13 000 ,9100 , 21 000,13 000 ,9400 , 20 000,14 000 ,9700 , 20 000,14 000 ,10 000 , 20 000,14 000 ,10 000 , 20 000,14 000 ,11 000 , 21 000,15 000 ,11 000 , 21 000,15 000 ,12 000 , 22 000,16 000 ,12 000 , 22 000,16 000 ,12 000 , 22 000,16 000 ,12 000 , 23 000,17 000 ,12 000 , 23 000,17 000 ,13 000 , 23 000,17 000 ,13 000 , 24 000,17 000 ,13 000 , 24 000,17 000 ,13 000 , 24 000,18 000 ,13 000 , 24 000
Akwa Ibom,13 000 ,5100 , 27 000,17 000 ,7200 , 34 000,21 000 ,10 000 , 40 000,26 000 ,14 000 , 45 000,30 000 ,18 000 , 51 000,33 000 ,21 000 , 56 000,37 000 ,23 000 , 59 000,40 000 ,26 000 , 62 000,44 000 ,29 000 , 65 000,46 000 ,32 000 , 68 000,49 000 ,35 000 , 70 000,51 000 ,37 000 , 72 000,53 000 ,40 000 , 73 000,54 000 ,41 000 , 73 000,56 000 ,43 000 , 74 000,58 000 ,45 000 , 77 000,60 000 ,47 000 , 79 000,63 000 ,50 000 , 81 000,66 000 ,52 000 , 84 000,69 000 ,55 000 , 88 000,72 000 ,58 000 , 91 000,75 000 ,61 000 , 95 000,79 000 ,63 000 , 98 000,83 000 ,67 000 , 100 000,87 000 ,71 000 , 110 000,91 000 ,75 000 , 110 000,95 000 ,79 000 , 110 000,98 000 ,83 000 , 110 000,100 000 ,86 000 , 120 000,110 000 ,88 000 , 120 000
Anambra,1300 ,<500 , 3200,1800 ,<1000 , 4000,2400 ,1000 , 5000,3200 ,1600 , 6500,4200 ,2200 , 8000,5200 ,3000 , 9800,6400 ,3900 , 11 000,7700 ,4800 , 13 000,9100 ,5800 , 15 000,11 000 ,6800 , 18 000,12 000 ,7700 , 20 000,14 000 ,8800 , 21 000,15 000 ,9800 , 23 000,16 000 ,11 000 , 25 000,18 000 ,12 000 , 26 000,19 000 ,13 000 , 28 000,21 000 ,14 000 , 30 000,22 000 ,16 000 , 32 000,24 000 ,17 000 , 34 000,26 000 ,18 000 , 36 000,28 000 ,20 000 , 38 000,29 000 ,22 000 , 41 000,31 000 ,24 000 , 42 000,34 000 ,26 000 , 45 000,36 000 ,28 000 , 48 000,38 000 ,30 000 , 51 000,41 000 ,32 000 , 54 000,43 000 ,34 000 , 57 000,46 000 ,36 000 , 61 000,49 000 ,38 000 , 66 000
Bauchi,3900 ,<1000 , 11 000,4800 ,1200 , 13 000,5800 ,1500 , 14 000,6700 ,2000 , 15 000,7600 ,2800 , 17 000,8300 ,3400 , 18 000,9000 ,4100 , 19 000,9500 ,4700 , 20 000,9900 ,5200 , 20 000,10 000 ,5600 , 20 000,10 000 ,5800 , 20 000,10 000 ,5900 , 20 000,10 000 ,5900 , 19 000,10 000 ,5800 , 19 000,10 000 ,5800 , 18 000,9900 ,5800 , 18 000,9900 ,5800 , 18 000,10 000 ,5900 , 18 000,10 000 ,5900 , 17 000,10 000 ,6000 , 17 000,10 000 ,6200 , 17 000,11 000 ,6200 , 17 000,11 000 ,6300 , 17 000,11 000 ,6400 , 18 000,11 000 ,6500 , 18 000,11 000 ,6500 , 18 000,11 000 ,6500 , 19 000,11 000 ,6500 , 19 000,11 000 ,6600 , 19 000,12 000 ,6600 , 19 000
Bayelsa,<1000 ,<500 , 2100,1000 ,<500 , 2600,1300 ,<500 , 3200,1600 ,<1000 , 3900,1900 ,<1000 , 4600,2300 ,<1000 , 5300,2700 ,1200 , 5900,3100 ,1400 , 6500,3500 ,1700 , 7100,4000 ,2000 , 7700,4400 ,2300 , 8100,4800 ,2700 , 8400,5200 ,3000 , 8800,5600 ,3400 , 9300,5900 ,3700 , 9600,6300 ,4100 , 9900,6600 ,4400 , 10 000,7000 ,4700 , 11 000,7500 ,5100 , 11 000,8000 ,5500 , 11 000,8400 ,5900 , 12 000,8800 ,6300 , 12 000,9200 ,6800 , 12 000,9600 ,7300 , 13 000,10 000 ,7800 , 13 000,11 000 ,8200 , 13 000,11 000 ,8500 , 14 000,12 000 ,9000 , 14 000,12 000 ,9600 , 15 000,13 000 ,10 000 , 16 000
Benue,4900 ,2100 , 9000,6600 ,2900 , 12 000,8800 ,4000 , 15 000,11 000 ,5700 , 19 000,14 000 ,7200 , 23 000,18 000 ,9200 , 29 000,21 000 ,11 000 , 34 000,25 000 ,14 000 , 39 000,29 000 ,16 000 , 44 000,33 000 ,19 000 , 49 000,36 000 ,21 000 , 53 000,40 000 ,24 000 , 57 000,43 000 ,28 000 , 61 000,46 000 ,31 000 , 64 000,49 000 ,34 000 , 67 000,52 000 ,38 000 , 71 000,55 000 ,42 000 , 76 000,58 000 ,45 000 , 79 000,61 000 ,48 000 , 82 000,64 000 ,50 000 , 83 000,66 000 ,52 000 , 84 000,68 000 ,54 000 , 84 000,71 000 ,57 000 , 87 000,75 000 ,61 000 , 90 000,79 000 ,64 000 , 94 000,82 000 ,67 000 , 98 000,85 000 ,68 000 , 100 000,88 000 ,70 000 , 110 000,92 000 ,73 000 , 110 000,95 000 ,75 000 , 110 000
Borno,5700 ,2100 , 15 000,7000 ,2800 , 17 000,8400 ,3700 , 20 000,9700 ,4400 , 22 000,11 000 ,4800 , 25 000,12 000 ,5200 , 27 000,13 000 ,5800 , 29 000,14 000 ,6300 , 30 000,15 000 ,6700 , 30 000,15 000 ,7300 , 31 000,16 000 ,7700 , 32 000,16 000 ,8200 , 33 000,16 000 ,8500 , 33 000,16 000 ,8400 , 33 000,17 000 ,8800 , 33 000,17 000 ,8800 , 33 000,17 000 ,9100 , 34 000,17 000 ,9600 , 35 000,18 000 ,9900 , 35 000,18 000 ,10 000 , 34 000,18 000 ,11 000 , 35 000,19 000 ,11 000 , 36 000,19 000 ,11 000 , 35 000,20 000 ,12 000 , 36 000,20 000 ,12 000 , 36 000,21 000 ,12 000 , 38 000,21 000 ,12 000 , 39 000,22 000 ,12 000 , 40 000,22 000 ,12 000 , 40 000,23 000 ,13 000 , 41 000
Cross River,<1000 ,<500 , 2200,1200 ,<500 , 2700,1700 ,<1000 , 3400,2300 ,1200 , 4400,3000 ,1700 , 5400,3800 ,2300 , 6700,4700 ,2900 , 7800,5700 ,3600 , 9400,6700 ,4400 , 11 000,7800 ,5200 , 13 000,8700 ,5900 , 15 000,9600 ,6700 , 16 000,10 000 ,7400 , 17 000,11 000 ,8100 , 18 000,12 000 ,8700 , 19 000,13 000 ,9300 , 19 000,13 000 ,10 000 , 20 000,14 000 ,11 000 , 20 000,15 000 ,11 000 , 21 000,15 000 ,12 000 , 21 000,16 000 ,13 000 , 22 000,17 000 ,14 000 , 23 000,18 000 ,15 000 , 23 000,19 000 ,15 000 , 24 000,20 000 ,16 000 , 25 000,20 000 ,16 000 , 26 000,21 000 ,16 000 , 27 000,22 000 ,17 000 , 28 000,22 000 ,17 000 , 29 000,23 000 ,17 000 , 30 000
Delta,4500 ,2600 , 8500,5800 ,3600 , 10 000,7100 ,4300 , 12 000,8400 ,5100 , 14 000,9700 ,6000 , 16 000,11 000 ,7000 , 18 000,12 000 ,7800 , 21 000,13 000 ,8500 , 23 000,15 000 ,9200 , 25 000,16 000 ,9900 , 26 000,17 000 ,10 000 , 28 000,17 000 ,11 000 , 29 000,18 000 ,12 000 , 29 000,19 000 ,12 000 , 30 000,19 000 ,13 000 , 30 000,20 000 ,14 000 , 31 000,21 000 ,15 000 , 31 000,21 000 ,16 000 , 32 000,22 000 ,16 000 , 32 000,23 000 ,17 000 , 33 000,24 000 ,18 000 , 34 000,25 000 ,19 000 , 35 000,25 000 ,20 000 , 35 000,26 000 ,20 000 , 36 000,27 000 ,21 000 , 37 000,29 000 ,22 000 , 38 000,30 000 ,23 000 , 39 000,31 000 ,24 000 , 40 000,32 000 ,24 000 , 41 000,33 000 ,25 000 , 43 000
