States,2019,2019_lower, 2019_upper
Abim,0.5 ,0.4 , 0.7
Adjumani,0.7 ,0.4 , 1.1
Agago,1.5 ,1.0 , 2.1
Alebtong,1.3 ,1.0 , 1.7
Amolatar,1.7 ,1.3 , 2.2
Amudat,0.2 ,0.1 , 0.2
Amuria,0.9 ,0.6 , 1.2
Amuru,1.0 ,0.6 , 1.5
Apac,1.6 ,1.2 , 2.2
Arua,0.6 ,0.5 , 0.8
Budaka,0.5 ,0.4 , 0.7
Bududa,0.3 ,0.2 , 0.4
Bugiri,0.4 ,0.2 , 0.5
Bugweri,0.4 ,0.3 , 0.6
Buhweju,0.9 ,0.6 , 1.3
Buikwe,1.5 ,1.0 , 2.1
Bukedea,0.5 ,0.4 , 0.7
Bukomansimbi,1.5 ,1.1 , 2.1
Bukwo,0.3 ,0.2 , 0.4
Bulambuli,0.4 ,0.3 , 0.5
Buliisa,0.6 ,0.4 , 0.9
Bundibugyo,0.4 ,0.3 , 0.7
Bunyangabu,1.5 ,1.1 , 2.0
Bushenyi,1.5 ,1.0 , 2.1
Busia,1.1 ,0.8 , 1.4
Butaleja,0.3 ,0.2 , 0.5
Butambala,1.8 ,1.1 , 2.8
Butebo,0.3 ,0.2 , 0.5
Buvuma,1.1 ,0.8 , 1.4
Buyende,0.5 ,0.3 , 0.7
Dokolo,1.7 ,1.3 , 2.3
Gomba,1.3 ,0.9 , 1.7
Gulu,3.2 ,2.3 , 4.4
Hoima,1.4 ,1.0 , 1.7
Ibanda,1.4 ,0.8 , 2.1
Iganga,0.5 ,0.3 , 0.8
Isingiro,1.0 ,0.7 , 1.4
Jinja,1.0 ,0.7 , 1.4
Kaabong,0.3 ,0.2 , 0.4
Kabale,1.3 ,1.0 , 1.6
Kabarole,3.0 ,2.3 , 3.9
Kaberamaido,0.9 ,0.7 , 1.2
Kagadi,1.2 ,0.8 , 1.7
Kakumiro,0.6 ,0.4 , 1.0
Kalaki,0.7 ,0.4 , 1.0
Kalangala,3.1 ,2.5 , 4.0
Kaliro,0.5 ,0.4 , 0.7
Kalungu,2.4 ,1.6 , 3.5
Kampala,1.2 ,1.0 , 1.5
Kamuli,0.8 ,0.5 , 1.1
Kamwenge,0.8 ,0.5 , 1.2
Kanungu,1.7 ,1.3 , 2.2
Kapchorwa,0.4 ,0.3 , 0.6
Kapelebyong,0.8 ,0.5 , 1.1
Karenga,0.1 ,<0.1 , 0.2
Kasese,0.5 ,0.3 , 0.7
Kassanda,1.1 ,0.8 , 1.4
Katakwi,1.5 ,1.1 , 1.9
Kayunga,1.5 ,1.0 , 2.1
Kazo,0.9 ,0.7 , 1.2
Kibaale,0.9 ,0.6 , 1.2
Kiboga,1.2 ,0.8 , 1.8
Kibuku,0.4 ,0.3 , 0.5
Kikuube,0.8 ,0.5 , 1.1
Kiruhura,1.3 ,0.9 , 1.8
Kiryandongo,0.8 ,0.5 , 1.2
Kisoro,0.5 ,0.3 , 0.7
Kitagwenda,1.2 ,0.9 , 1.6
Kitgum,1.3 ,0.8 , 1.9
Koboko,0.5 ,0.4 , 0.6
Kole,1.5 ,1.1 , 2.0
Kotido,0.3 ,0.2 , 0.4
Kumi,0.7 ,0.4 , 0.9
Kwania,1.7 ,1.2 , 2.3
Kween,0.3 ,0.2 , 0.4
Kyankwanzi,0.9 ,0.6 , 1.3
Kyegegwa,0.9 ,0.6 , 1.3
Kyenjojo,1.5 ,1.2 , 2.0
Kyotera,2.7 ,2.0 , 3.6
Lamwo,1.9 ,1.2 , 2.8
Lira,1.5 ,1.0 , 2.2
Luuka,0.6 ,0.4 , 0.9
Luwero,1.8 ,1.4 , 2.2
Lwengo,1.9 ,1.4 , 2.6
Lyantonde,2.1 ,1.4 , 3.1
Madi Okollo,0.5 ,0.4 , 0.8
Manafwa,0.4 ,0.3 , 0.6
Maracha,0.3 ,0.2 , 0.5
Masaka,2.3 ,1.6 , 3.1
Masindi,1.1 ,0.7 , 1.6
Mayuge,0.9 ,0.7 , 1.2
Mbale,0.7 ,0.5 , 1.0
