States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Abia,<200 ,<100 , <500,<200 ,<100 , <1000,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , 1100,<500 ,<200 , 1200,<500 ,<200 , 1300,<1000 ,<200 , 1500,<1000 ,<200 , 1600,<1000 ,<500 , 1700,<1000 ,<500 , 1800,<1000 ,<500 , 1900,<1000 ,<500 , 2100,<1000 ,<500 , 2200,1100 ,<500 , 2400,1100 ,<500 , 2500,1200 ,<500 , 2500,1300 ,<500 , 2600,1400 ,<500 , 2800,1500 ,<1000 , 2900,1600 ,<1000 , 3000,1700 ,<1000 , 3200,1900 ,<1000 , 3600,2200 ,<1000 , 3900,2500 ,1100 , 4500,2900 ,1200 , 5100,3300 ,1400 , 5800,3700 ,1600 , 6600,4100 ,1900 , 7500
Adamawa,<500 ,<100 , <1000,<500 ,<100 , 1000,<500 ,<200 , 1200,<1000 ,<200 , 1400,<1000 ,<200 , 1600,<1000 ,<500 , 1800,<1000 ,<500 , 1900,<1000 ,<500 , 2000,<1000 ,<500 , 2100,<1000 ,<500 , 2200,1000 ,<500 , 2300,1100 ,<500 , 2400,1100 ,<500 , 2400,1100 ,<500 , 2400,1100 ,<500 , 2500,1200 ,<500 , 2500,1300 ,<500 , 2600,1400 ,<1000 , 2700,1500 ,<1000 , 3000,1600 ,<1000 , 3200,1800 ,<1000 , 3500,2000 ,<1000 , 3900,2100 ,<1000 , 4200,2300 ,1100 , 4500,2600 ,1200 , 4900,2800 ,1300 , 5400,3000 ,1500 , 5900,3300 ,1600 , 6300,3600 ,1800 , 6800,3900 ,2000 , 7300
Akwa Ibom,1000 ,<500 , 2800,1300 ,<500 , 3400,1700 ,<1000 , 3900,2100 ,<1000 , 4700,2500 ,<1000 , 5400,2800 ,<1000 , 5900,3100 ,1100 , 6400,3500 ,1300 , 7000,3800 ,1500 , 7600,4100 ,1600 , 8100,4300 ,1700 , 8700,4600 ,1800 , 9200,4800 ,1900 , 9400,5000 ,2000 , 9600,5200 ,2100 , 10 000,5500 ,2300 , 11 000,5900 ,2500 , 11 000,6400 ,2700 , 12 000,7000 ,3000 , 13 000,7700 ,3400 , 14 000,8500 ,3900 , 15 000,9400 ,4300 , 17 000,10 000 ,4800 , 18 000,12 000 ,5400 , 20 000,13 000 ,6000 , 22 000,14 000 ,6800 , 25 000,16 000 ,7500 , 26 000,17 000 ,8400 , 29 000,19 000 ,9500 , 32 000,20 000 ,11 000 , 34 000
Anambra,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , 1100,<1000 ,<200 , 1200,<1000 ,<500 , 1400,<1000 ,<500 , 1600,<1000 ,<500 , 1900,<1000 ,<500 , 2000,<1000 ,<500 , 2100,1100 ,<500 , 2300,1200 ,<500 , 2400,1300 ,<500 , 2700,1400 ,<1000 , 2900,1600 ,<1000 , 3200,1800 ,<1000 , 3500,2000 ,<1000 , 3700,2200 ,<1000 , 4100,2400 ,<1000 , 4500,2600 ,1100 , 5000,3000 ,1200 , 5500,3300 ,1300 , 6200,3700 ,1500 , 6800,4200 ,1700 , 7600,4700 ,1900 , 8500,5200 ,2200 , 9400
Bauchi,<500 ,<100 , <1000,<500 ,<100 , 1200,<500 ,<100 , 1400,<1000 ,<200 , 1600,<1000 ,<200 , 1900,<1000 ,<200 , 2000,<1000 ,<200 , 2100,<1000 ,<500 , 2100,<1000 ,<500 , 2200,<1000 ,<500 , 2200,<1000 ,<500 , 2300,<1000 ,<500 , 2300,<1000 ,<500 , 2200,<1000 ,<500 , 2200,<1000 ,<500 , 2200,<1000 ,<500 , 2300,<1000 ,<500 , 2300,1000 ,<500 , 2400,1100 ,<500 , 2500,1200 ,<1000 , 2700,1300 ,<1000 , 2800,1400 ,<1000 , 3000,1500 ,<1000 , 3300,1600 ,<1000 , 3500,1800 ,<1000 , 3800,1900 ,<1000 , 4200,2100 ,<1000 , 4500,2300 ,1100 , 4800,2500 ,1200 , 5000,2700 ,1300 , 5300
Bayelsa,<100 ,<100 , <500,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , 1000,<500 ,<200 , 1100,<1000 ,<200 , 1100,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1500,<1000 ,<500 , 1600,<1000 ,<500 , 1700,<1000 ,<500 , 1800,1000 ,<500 , 2000,1100 ,<500 , 2200,1200 ,<1000 , 2300,1300 ,<1000 , 2600,1500 ,<1000 , 2800,1600 ,<1000 , 3000,1800 ,<1000 , 3300
Benue,<500 ,<200 , <1000,<1000 ,<200 , 1200,<1000 ,<500 , 1500,<1000 ,<500 , 2000,1100 ,<500 , 2500,1400 ,<500 , 3100,1700 ,<1000 , 3700,2000 ,<1000 , 4400,2300 ,<1000 , 5100,2700 ,<1000 , 5800,3000 ,<1000 , 6500,3300 ,1100 , 7100,3600 ,1200 , 7600,3800 ,1300 , 8000,4100 ,1400 , 8400,4400 ,1600 , 8800,4700 ,1800 , 9100,5000 ,2000 , 9800,5300 ,2200 , 10 000,5600 ,2300 , 10 000,5800 ,2400 , 11 000,6000 ,2500 , 11 000,6600 ,2800 , 12 000,7400 ,3200 , 13 000,8300 ,3500 , 15 000,9200 ,4000 , 17 000,10 000 ,4300 , 18 000,11 000 ,4900 , 20 000,13 000 ,5500 , 22 000,14 000 ,6300 , 24 000
Borno,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<200 , 1100,<500 ,<200 , 1200,<500 ,<200 , 1200,<500 ,<200 , 1300,<500 ,<200 , 1300,<500 ,<200 , 1300,<500 ,<200 , 1300,<500 ,<200 , 1300,<500 ,<200 , 1300,<500 ,<200 , 1300,<1000 ,<200 , 1300,<1000 ,<200 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1500,<1000 ,<500 , 1600,<1000 ,<500 , 1600,<1000 ,<500 , 1700,<1000 ,<500 , 1800,<1000 ,<500 , 2000,1100 ,<500 , 2200,1200 ,<500 , 2400,1300 ,<1000 , 2600,1400 ,<1000 , 2800,1600 ,<1000 , 3100
Cross River,<100 ,<100 , <500,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<1000 ,<200 , 1100,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1600,<1000 ,<500 , 1800,<1000 ,<500 , 1900,<1000 ,<500 , 2000,1100 ,<500 , 2200,1200 ,<500 , 2300,1300 ,<1000 , 2500,1400 ,<1000 , 2700,1500 ,<1000 , 2900,1700 ,<1000 , 3200,1900 ,<1000 , 3500,2100 ,<1000 , 3900,2300 ,1000 , 4300,2500 ,1100 , 4700,2800 ,1300 , 5100,3000 ,1400 , 5600,3300 ,1600 , 6100,3700 ,1800 , 6600,4000 ,2000 , 7100
Delta,<500 ,<200 , <1000,<500 ,<200 , 1000,<1000 ,<500 , 1300,<1000 ,<500 , 1500,<1000 ,<500 , 1700,<1000 ,<500 , 2100,1100 ,<500 , 2300,1200 ,<500 , 2400,1300 ,<500 , 2600,1400 ,<500 , 2800,1500 ,<500 , 2900,1500 ,<1000 , 3200,1600 ,<1000 , 3200,1700 ,<1000 , 3300,1700 ,<1000 , 3500,1800 ,<1000 , 3600,1900 ,<1000 , 3700,2000 ,<1000 , 3900,2100 ,<1000 , 4100,2300 ,1000 , 4400,2400 ,1100 , 4700,2600 ,1200 , 4900,2800 ,1300 , 5200,3000 ,1500 , 5500,3300 ,1700 , 5900,3600 ,1800 , 6400,3900 ,2000 , 6900,4300 ,2200 , 7700,4700 ,2500 , 8500,5100 ,2700 , 9200
