States,2019,2019_lower, 2019_upper
Abim,<100 ,<100 , <100
Adjumani,<100 ,<100 , <100
Agago,<100 ,<100 , <200
Alebtong,<200 ,<100 , <200
Amolatar,<100 ,<100 , <200
Amudat,<100 ,<100 , <100
Amuria,<100 ,<100 , <100
Amuru,<100 ,<100 , <200
Apac,<200 ,<100 , <200
Arua,<200 ,<200 , <200
Budaka,<100 ,<100 , <100
Bududa,<100 ,<100 , <100
Bugiri,<100 ,<100 , <100
Bugweri,<100 ,<100 , <100
Buhweju,<100 ,<100 , <100
Buikwe,<500 ,<500 , <500
Bukedea,<100 ,<100 , <100
Bukomansimbi,<100 ,<100 , <100
Bukwo,<100 ,<100 , <100
Bulambuli,<100 ,<100 , <100
Buliisa,<100 ,<100 , <100
Bundibugyo,<100 ,<100 , <100
Bunyangabu,<200 ,<100 , <200
Bushenyi,<200 ,<100 , <200
Busia,<200 ,<200 , <200
Butaleja,<100 ,<100 , <100
Butambala,<100 ,<100 , <100
Butebo,<100 ,<100 , <100
Buvuma,<100 ,<100 , <200
Buyende,<100 ,<100 , <100
Dokolo,<200 ,<100 , <200
Gomba,<100 ,<100 , <200
Gulu,<500 ,<500 , <500
Hoima,<500 ,<200 , <500
Ibanda,<200 ,<100 , <200
Iganga,<100 ,<100 , <200
Isingiro,<200 ,<200 , <500
Jinja,<500 ,<200 , <500
Kaabong,<100 ,<100 , <100
Kabale,<200 ,<100 , <200
Kabarole,<500 ,<500 , <500
Kaberamaido,<100 ,<100 , <100
Kagadi,<200 ,<200 , <500
Kakumiro,<200 ,<100 , <200
Kalaki,<100 ,<100 , <100
Kalangala,<200 ,<200 , <200
Kaliro,<100 ,<100 , <100
Kalungu,<200 ,<100 , <200
Kampala,1300 ,1200 , 1500
Kamuli,<200 ,<200 , <500
Kamwenge,<100 ,<100 , <200
Kanungu,<200 ,<200 , <200
Kapchorwa,<100 ,<100 , <100
Kapelebyong,<100 ,<100 , <100
Karenga,<100 ,<100 , <100
Kasese,<200 ,<200 , <500
Kassanda,<200 ,<200 , <200
Katakwi,<100 ,<100 , <200
Kayunga,<500 ,<200 , <500
Kazo,<100 ,<100 , <100
Kibaale,<100 ,<100 , <100
Kiboga,<100 ,<100 , <200
Kibuku,<100 ,<100 , <100
Kikuube,<200 ,<100 , <200
Kiruhura,<200 ,<100 , <200
Kiryandongo,<200 ,<100 , <200
Kisoro,<100 ,<100 , <100
Kitagwenda,<100 ,<100 , <100
Kitgum,<100 ,<100 , <200
Koboko,<100 ,<100 , <100
Kole,<200 ,<100 , <200
Kotido,<100 ,<100 , <100
Kumi,<100 ,<100 , <100
Kwania,<200 ,<100 , <200
Kween,<100 ,<100 , <100
Kyankwanzi,<200 ,<100 , <200
Kyegegwa,<200 ,<200 , <500
Kyenjojo,<500 ,<500 , <500
Kyotera,<200 ,<200 , <500
Lamwo,<100 ,<100 , <100
Lira,<500 ,<500 , <500
Luuka,<100 ,<100 , <100
Luwero,<500 ,<500 , <500
Lwengo,<200 ,<200 , <500
Lyantonde,<100 ,<100 , <200
Madi Okollo,<100 ,<100 , <100
Manafwa,<100 ,<100 , <100
Maracha,<100 ,<100 , <100
Masaka,<500 ,<500 , <500
Masindi,<200 ,<200 , <500
Mayuge,<200 ,<200 , <500
Mbale,<500 ,<200 , <500
Mbarara,<500 ,<500 , <1000
Mitooma,<100 ,<100 , <100
Mityana,<200 ,<200 , <500
Moroto,<100 ,<100 , <100
Moyo,<100 ,<100 , <100
Mpigi,<500 ,<200 , <500
Mubende,<500 ,<500 , <500
Mukono,<500 ,<500 , <500
Nabilatuk,<100 ,<100 , <100
Nakapiripirit,<100 ,<100 , <100
Nakaseke,<200 ,<200 , <500
Nakasongola,<200 ,<100 , <200
Namayingo,<200 ,<100 , <200
Namisindwa,<100 ,<100 , <100
Namutumba,<100 ,<100 , <100
Napak,<100 ,<100 , <100
Nebbi,<100 ,<100 , <100
Ngora,<100 ,<100 , <100
Ntoroko,<100 ,<100 , <100
Ntungamo,<500 ,<200 , <500
Nwoya,<100 ,<100 , <200
Obongi,<100 ,<100 , <100
Omoro,<200 ,<100 , <200
Otuke,<100 ,<100 , <100
Oyam,<500 ,<200 , <500
Pader,<200 ,<100 , <200
Pakwach,<100 ,<100 , <100
Pallisa,<100 ,<100 , <100
Rakai,<200 ,<100 , <200
Rubanda,<100 ,<100 , <100
Rubirizi,<100 ,<100 , <200
Rukiga,<100 ,<100 , <100
Rukungiri,<200 ,<100 , <200
Rwampara,<100 ,<100 , <100
Serere,<100 ,<100 , <100
Sheema,<200 ,<100 , <200
Sironko,<100 ,<100 , <100
Soroti,<200 ,<200 , <200
Ssembabule,<200 ,<100 , <200
Tororo,<500 ,<200 , <500
Wakiso,1900 ,1600 , 2200
Yumbe,<100 ,<100 , <100
Zombo,<100 ,<100 , <100
National,19 000 ,15 000,26 000
