States,2019,2019_lower, 2019_upper
Abim,<100 ,<100 , <100
Adjumani,<100 ,<100 , <100
Agago,<100 ,<100 , <200
Alebtong,<100 ,<100 , <200
Amolatar,<100 ,<100 , <100
Amudat,<100 ,<100 , <100
Amuria,<100 ,<100 , <100
Amuru,<100 ,<100 , <100
Apac,<200 ,<100 , <200
Arua,<200 ,<200 , <200
Budaka,<100 ,<100 , <100
Bududa,<100 ,<100 , <100
Bugiri,<100 ,<100 , <100
Bugweri,<100 ,<100 , <100
Buhweju,<100 ,<100 , <100
Buikwe,<500 ,<200 , <500
Bukedea,<100 ,<100 , <100
Bukomansimbi,<100 ,<100 , <100
Bukwo,<100 ,<100 , <100
Bulambuli,<100 ,<100 , <100
Buliisa,<100 ,<100 , <100
Bundibugyo,<100 ,<100 , <100
Bunyangabu,<100 ,<100 , <100
Bushenyi,<100 ,<100 , <200
Busia,<200 ,<100 , <200
Butaleja,<100 ,<100 , <100
Butambala,<100 ,<100 , <100
Butebo,<100 ,<100 , <100
Buvuma,<100 ,<100 , <100
Buyende,<100 ,<100 , <100
Dokolo,<100 ,<100 , <200
Gomba,<100 ,<100 , <100
Gulu,<500 ,<500 , <500
Hoima,<200 ,<200 , <500
Ibanda,<200 ,<100 , <200
Iganga,<100 ,<100 , <200
Isingiro,<200 ,<200 , <200
Jinja,<200 ,<200 , <500
Kaabong,<100 ,<100 , <100
Kabale,<100 ,<100 , <200
Kabarole,<500 ,<200 , <500
Kaberamaido,<100 ,<100 , <100
Kagadi,<200 ,<100 , <200
Kakumiro,<100 ,<100 , <200
Kalaki,<100 ,<100 , <100
Kalangala,<100 ,<100 , <100
Kaliro,<100 ,<100 , <100
Kalungu,<100 ,<100 , <200
Kampala,1100 ,<1000 , 1300
Kamuli,<200 ,<100 , <200
Kamwenge,<100 ,<100 , <100
Kanungu,<200 ,<100 , <200
Kapchorwa,<100 ,<100 , <100
Kapelebyong,<100 ,<100 , <100
Karenga,<100 ,<100 , <100
Kasese,<200 ,<100 , <200
Kassanda,<100 ,<100 , <200
Katakwi,<100 ,<100 , <100
Kayunga,<200 ,<200 , <500
Kazo,<100 ,<100 , <100
Kibaale,<100 ,<100 , <100
Kiboga,<100 ,<100 , <100
Kibuku,<100 ,<100 , <100
Kikuube,<100 ,<100 , <200
Kiruhura,<100 ,<100 , <100
Kiryandongo,<100 ,<100 , <200
Kisoro,<100 ,<100 , <100
Kitagwenda,<100 ,<100 , <100
Kitgum,<100 ,<100 , <200
Koboko,<100 ,<100 , <100
Kole,<200 ,<100 , <200
Kotido,<100 ,<100 , <100
Kumi,<100 ,<100 , <100
Kwania,<100 ,<100 , <200
Kween,<100 ,<100 , <100
Kyankwanzi,<100 ,<100 , <200
Kyegegwa,<200 ,<100 , <200
Kyenjojo,<500 ,<200 , <500
Kyotera,<200 ,<200 , <200
Lamwo,<100 ,<100 , <100
Lira,<500 ,<200 , <500
Luuka,<100 ,<100 , <100
Luwero,<500 ,<200 , <500
Lwengo,<200 ,<100 , <200
Lyantonde,<100 ,<100 , <100
Madi Okollo,<100 ,<100 , <100
Manafwa,<100 ,<100 , <100
Maracha,<100 ,<100 , <100
Masaka,<200 ,<200 , <500
Masindi,<200 ,<100 , <200
Mayuge,<200 ,<200 , <200
Mbale,<200 ,<200 , <500
Mbarara,<500 ,<500 , <500
Mitooma,<100 ,<100 , <100
Mityana,<200 ,<100 , <200
Moroto,<100 ,<100 , <100
Moyo,<100 ,<100 , <100
Mpigi,<200 ,<200 , <200
Mubende,<500 ,<200 , <500
Mukono,<500 ,<500 , <500
Nabilatuk,<100 ,<100 , <100
Nakapiripirit,<100 ,<100 , <100
Nakaseke,<100 ,<100 , <200
Nakasongola,<100 ,<100 , <100
Namayingo,<100 ,<100 , <200
Namisindwa,<100 ,<100 , <100
Namutumba,<100 ,<100 , <100
Napak,<100 ,<100 , <100
Nebbi,<100 ,<100 , <100
Ngora,<100 ,<100 , <100
Ntoroko,<100 ,<100 , <100
Ntungamo,<200 ,<200 , <500
Nwoya,<100 ,<100 , <100
Obongi,<100 ,<100 , <100
Omoro,<100 ,<100 , <200
Otuke,<100 ,<100 , <100
Oyam,<200 ,<200 , <500
Pader,<100 ,<100 , <200
Pakwach,<100 ,<100 , <100
Pallisa,<100 ,<100 , <100
Rakai,<100 ,<100 , <200
Rubanda,<100 ,<100 , <100
Rubirizi,<100 ,<100 , <100
Rukiga,<100 ,<100 , <100
Rukungiri,<200 ,<100 , <200
Rwampara,<100 ,<100 , <100
Serere,<100 ,<100 , <100
Sheema,<200 ,<100 , <200
Sironko,<100 ,<100 , <100
Soroti,<200 ,<100 , <200
Ssembabule,<100 ,<100 , <200
Tororo,<500 ,<200 , <500
Wakiso,1600 ,1400 , 1800
Yumbe,<100 ,<100 , <100
Zombo,<100 ,<100 , <100
National,14 000 ,9300,20 000
